candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,outcome_binary,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,source_doi,source_doi_normalized,source_url,source_group_id,source_group_basis
mofsimplify_solvent_train_00049_ASADAA,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,49,ASADAA,0,4.6125400000000001,5.7670399999999997,5.7670399999999997,0.18672,0,0.186719264,687.66700000000003,803.83100000000002,0.28399999999999992,0,0,0.28399999999999992,1045.9400000000001,2830.3899999999999,351.44839999999999,673.56479999999999,1709.6402,2314.8319999999999,11014,20096,34720,32468,42,96,188,292,304,920,1472,1744,29.298200000000001,78.155199999999979,137.9478,189.03919999999999,2.8561000000000001,34.205599999999997,29.845400000000001,76.633049999999983,2304,2256,5064,4680,6,7.5,15.5,37,93,163.5,226,2.1903999999999999,6.5119999999999996,9.8271999999999995,16.050599999999999,-10.1,-4.9850000000000003,-19.149999999999999,241,254.5,646.5,22,20,57.5,4.4800000000000004,4.46,12.095000000000001,145.80099999999999,280.83150000000001,434.09539999999998,499.29300000000001,670,1296,1868,1953,20,41,62,75,103,249,342,373,9.3076000000000008,20.9209,30.022200000000002,33.626300000000001,10.9696,11.016,23.363733329999999,18.738666670000001,59,60,107.33333330000001,82.666666669999998,1.3333333329999999,2.6666666669999999,2.3333333330000001,2,6,8,7.3333333329999988,0.54276666699999987,0.75973333300000001,1.3,1.126966667,36.979999999999997,95.673333330000006,136.635076,129.9617427,0.92000000000000004,1.48,1.9099999999999999,2,6,7,-2,-1.3333333329999999,-2.3333333330000001,-0.040000000000000001,0.21333333300000001,0.193333333,-6.5999999999999996,-4.6714066670000003,-7.3714066669999987,7.8890666669999998,5.8479999999999999,13.737066670000001,11.696,42.666666669999998,32,74.666666669999998,64,0.66666666699999988,0.66666666699999988,1.3333333329999999,1.3333333329999999,0.66666666699999988,2,2.6666666669999999,4,0.35526666699999992,0.374733333,0.72999999999999987,0.74946666699999986,18.72666667,39.926666670000003,58.653333330000002,79.853333329999998,0.59333333300000002,0.59333333300000002,1.1866666669999999,1.3333333329999999,1.3333333329999999,2.6666666669999999,-1.3333333329999999,-1.3333333329999999,-2.6666666669999999,-0.026666667000000002,-0.026666667000000002,-0.0533333329999999,-4,-4,-8,,,,train_refcode::ASADAA,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00050_ASAJOU,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,50,ASAJOU,1,3.0630600000000001,4.4667300000000001,4.4667300000000001,0,0.090375899999999898,0.0903758169999999,0,0,0,174.91200000000001,0.1288,0.1288,0,1358.01,192.56120000000001,381.52980000000002,841.06560000000002,1258.3812,2525,5944,9460,8964,24,52,100,158,152,432,690,698,14.5488,35.519199999999998,64.168800000000005,84.746600000000001,3.6480999999999999,34.991199999999999,41.275100000000002,73.554100000000005,784,1190,1848,2282,5.5,9,13.5,30.5,80,140,201.5,1.4641,4.89445,7.9497,11.35585,-7.8150000000000004,-4.4199999999999999,-12.725,111.5,186,296.5,16,24,38,2.6099999999999999,4.3200000000000003,6.9500000000000002,175.94415000000001,341.65249999999997,556.3175,769.41740000000004,744,1370,2087,2366,24.5,50,82,117,132,340,497,551,10.304449999999999,23.395,35.917400000000001,44.807499999999997,10.537599999999999,12.138,25.3812,29.944533329999999,56.5,66,115.5,118.08333330000001,1.5,3,3.6666666669999999,2.5,7.5,11.66666667,11.66666667,0.54769999999999985,0.85855000000000004,1.4737499999999999,1.657166667,41.424999999999997,113.565,166.3144605,179.82458249999999,0.93500000000000005,1.5649999999999999,2.4916666670000001,2,6.5,11.41666667,-2,-2.1666666669999999,-2.5,-0.040000000000000001,0.245,0.47999999999999993,-6.9000000000000004,-4.7303325000000003,-4.7267391669999999,8.8751999999999978,10.061999999999999,12.495799999999999,17.363399999999999,48,30,68,78,0.75,1.25,1.25,2,2.25,4.5,5.75,10.25,0.399675,0.48362500000000003,0.688025,0.97455000000000003,21.067499999999999,47.860762250000001,58.962499999999999,96.611341499999995,1.375,0.66749999999999987,1.8325,6.25,1.5,6.25,-0.25,-1,-2.25,0.25,-0.029999999999999898,0.125,-2.4053325000000001,-4.5,-7.6285550000000004,,,,train_refcode::ASAJOU,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00051_ASECUY,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,51,ASECUY,1,5.1531500000000001,6.3826900000000002,6.3735900000000001,0.207311,0,0.20731155900000001,722.64099999999985,1094.6900000000001,0.29799999999999988,0,0,0.29799999999999988,1038.76,3673.46,116.9747667,235.04653329999999,740.53413330000001,397.25,12025,12976,9120,8445.3333330000005,14.33333333,41.333333330000002,81.333333330000002,57.333333330000002,168,600,638.66666669999995,256,12.97063333,40.093866669999997,56.674399999999999,43.467066670000001,1.5579000000000001,34.558,11.911199999999999,46.338999999999999,5683,4282.6666670000004,2541.333333,5518.6666670000004,8.6666666669999977,4.6666666670000003,12.66666667,75.333333330000002,209.33333329999999,192.66666670000001,288,2.7275,10.59933333,7.7226666670000004,15.604333329999999,-17.27333333,-4.5,-22.853333330000002,516,178.66666670000001,698,51.333333330000002,17.333333329999999,76,7.9266666670000001,2.8999999999999999,11.346666669999999,189.11750000000001,394.03955000000002,622.56179999999995,780.65715,845,1796,2676,2986.5,27.5,59,93,120,152,383,561,634.5,12.629149999999999,30.053899999999999,45.350099999999998,53.4636,10.41197333,13.457520000000001,14.457653329999999,16.0548,56.533333329999998,73.59999999999998,78.933333329999982,81.59999999999998,1.5333333330000001,1.6000000000000001,2.1333333329999999,3.1333333329999999,5.7999999999999998,6.9333333330000002,11.199999999999999,0.54890000000000005,0.86426000000000003,0.90021333299999995,1.149866667,54.649999999999999,103.5513333,115.024,179.61609150000001,0,0.47466666699999988,1.042666667,0,1.066666667,3.4666666670000001,0,-1.066666667,-1.6000000000000001,0,-0.021333332999999899,0.064000000000000001,1.6299999999999999e-16,-3.2000000000000002,-4.5885626669999997,7.3932799999999999,12.4032,24.8064,42.900480000000002,39.200000000000003,67.200000000000003,134.40000000000001,184.80000000000001,0.80000000000000004,1.6000000000000001,3.2000000000000002,5.5999999999999996,3.2000000000000002,9.5999999999999996,19.199999999999999,25.600000000000001,0.45000000000000001,0.92400000000000004,1.8480000000000001,2.742,43.808,133.792,267.584,364.7561824,0.78400000000000003,1.5680000000000001,2.9119999999999999,1.6000000000000001,3.2000000000000002,12.800000000000001,-1.6000000000000001,-3.2000000000000002,-1.6000000000000001,-0.032000000000000001,-0.064000000000000001,0.54400000000000004,-6.2400000000000002,-12.48,-7.8513760000000001,,,,train_refcode::ASECUY,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00052_ASINAT,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,52,ASINAT,0,7.7348299999999988,9.7654999999999994,9.7654999999999994,0.76531099999999985,0,0.76531068099999988,2378.1900000000001,4167.4700000000003,0.55669999999999986,0,0,0.55669999999999986,1729.9300000000001,7486.0299999999988,210.01169999999999,371.04000000000002,647.9864,815.42399999999998,3798,6936,7904,7800,25,52,76,100,128,304,380,412,17.531300000000002,38.917999999999999,54.238,62.701999999999998,2.7225000000000001,22.263999999999999,19.635000000000002,43.395000000000003,900,940,840,1680,4,4.6666666670000003,9.3333333330000006,16,34.666666669999998,56,85.333333330000002,1.7161,3.842666667,4.7072666669999998,8.5411999999999999,-6.8933333330000002,-4.2000000000000002,-10.9,88.666666669999998,112,224,7.3333333329999988,4.6666666670000003,16,2.306666667,2.52,5.7066666670000004,360.62700000000001,780.69746669999984,1238.3081999999999,1580.7574669999999,1486,3330.666667,4886,5382.6666670000004,56,120,190.66666670000001,252,310.66666670000001,784.66666669999984,1152,1328,24.065333330000001,58.798133329999999,88.531333329999981,105.5236,10.9696,11.016,23.363733329999999,18.738666670000001,59,60,107.33333330000001,82.666666669999998,1.3333333329999999,2.6666666669999999,2.3333333330000001,2,6,8,7.3333333329999988,0.54276666699999987,0.75973333300000001,1.3,1.126966667,36.979999999999997,95.673333330000006,136.635076,129.9617427,0.92000000000000004,1.48,1.9099999999999999,2,6,7,-2,-1.3333333329999999,-2.3333333330000001,-0.040000000000000001,0.21333333300000001,0.193333333,-6.5999999999999996,-4.6714066670000003,-7.3714066669999987,10.105600000000001,17.455200000000001,31.735733329999999,45.560533329999998,54,89.5,166.83333329999999,188.33333329999999,1,2.1666666669999999,3.8333333330000001,6,5.5,15.16666667,26.833333329999999,35.5,0.55263333299999995,1.191116667,2.1387499999999999,2.8497333330000001,45.869999999999997,155.26876899999999,276.12543570000003,375.745228,1.0900000000000001,1.743333333,3.7433333329999998,3,4.3333333329999997,16.333333329999999,-0.5,-0.66666666699999988,2.1666666669999999,0.023333333000000001,-0.003333333,0.67333333299999987,-6.7178516669999997,-11.917851669999999,-9.9142200000000003,,,,train_refcode::ASINAT,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00053_ASINEX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,53,ASINEX,0,7.2769700000000004,12.52181,12.38542,0.87048599999999987,0,0.87048619900000002,2659.3800000000001,9480.3999999999996,0.57450000000000001,0,0,0.57450000000000001,1755.1300000000001,16502,221.84530000000001,399.93599999999998,774.73739999999998,978.48000000000002,3862,7512,8904,9528,26,56,88,120,144,352,464,542,18.0642,41.954799999999999,61.584400000000002,75.52079999999998,2.7225000000000001,24.155999999999999,21.037500000000001,46.689500000000002,900,1020,900,1820,4.3333333329999997,5,10,19,40.666666669999998,65,101.66666669999999,1.7161,4.1614333329999997,5.0434999999999999,9.1961999999999993,-7.4900000000000002,-4.5,-11.79666667,96,120,239.33333329999999,9.6666666669999994,6.6666666670000003,20,2.5,2.7000000000000002,6.0800000000000001,360.62700000000001,780.69746669999984,1238.3081999999999,1580.7574669999999,1486,3330.666667,4886,5382.6666670000004,56,120,190.66666670000001,252,310.66666670000001,784.66666669999984,1152,1328,24.065333330000001,58.798133329999999,88.531333329999981,105.5236,11.315200000000001,10.118399999999999,22.260480000000001,18.2608,61,55.200000000000003,109.2,88,1.2,2.3999999999999999,2.2000000000000002,1.6000000000000001,4.7999999999999998,6.4000000000000004,6.7999999999999998,0.53881999999999985,0.68067999999999995,1.218,1.1258600000000001,33.423999999999999,81.359999999999999,117.17304559999999,125.8890456,0.90800000000000003,1.244,1.8580000000000001,2,4.4000000000000004,5.7999999999999998,-2,-1.6000000000000001,-3,-0.040000000000000001,0.112,0.084000000000000005,-6.3600000000000003,-5.2028439999999998,-9.2228440000000003,9.7599999999999998,19.77552,37.646239999999999,61.992319999999999,52,104.09999999999999,200.90000000000001,230.59999999999999,1,2.5,4.7000000000000002,8.4000000000000004,6.9000000000000004,19.899999999999999,37.700000000000003,50.100000000000001,0.55657999999999985,1.40767,2.6692499999999999,3.7618399999999999,49.426000000000002,193.50526139999999,366.3632614,506.1814104,1.242,2.222,5.4379999999999997,3,5,26.600000000000001,-0.29999999999999988,-0.40000000000000002,6.0999999999999996,-0.01,-0.050000000000000003,1.268,-8.7107109999999999,-16.510711000000001,-8.365596,,,,train_refcode::ASINEX,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00054_ASINIB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,54,ASINIB,0,7.22905,12.38988,12.13781,0.866282,0,0.86628181900000001,2629.8499999999999,9402.7900000000009,0.57699999999999985,0,0,0.57699999999999985,1751.6500000000001,16296,224.5078,421.89600000000002,793.86239999999998,995.67999999999995,3685,7308,8724,9368,26,56,88,120,144,352,464,542,18.629100000000001,43.289000000000001,63.2014,76.5428,3.6099999999999999,27.815999999999999,24.225000000000001,53.763666669999999,841,986,870,1759.333333,4.3333333329999997,5,10,19,40.666666669999998,65,101.66666669999999,1.9044000000000001,4.3837999999999999,5.3129999999999997,9.6875999999999998,-6.4066666669999996,-3.25,-9.2966666670000002,91.666666669999998,115,229.33333329999999,9.6666666669999994,6.6666666670000003,20,2.8033333329999999,3.0499999999999998,6.7800000000000002,360.62700000000001,780.69746669999984,1238.3081999999999,1580.7574669999999,1486,3330.666667,4886,5382.6666670000004,56,120,190.66666670000001,252,310.66666670000001,784.66666669999984,1152,1328,24.065333330000001,58.798133329999999,88.531333329999981,105.5236,11.315200000000001,10.118399999999999,22.260480000000001,18.2608,61,55.200000000000003,109.2,88,1.2,2.3999999999999999,2.2000000000000002,1.6000000000000001,4.7999999999999998,6.4000000000000004,6.7999999999999998,0.53881999999999985,0.68067999999999995,1.218,1.1258600000000001,33.423999999999999,81.359999999999999,117.17304559999999,125.8890456,0.90800000000000003,1.244,1.8580000000000001,2,4.4000000000000004,5.7999999999999998,-2,-1.6000000000000001,-3,-0.040000000000000001,0.112,0.084000000000000005,-6.3600000000000003,-5.2028439999999998,-9.2228440000000003,9.7599999999999998,19.77552,37.646239999999999,61.992319999999999,52,104.09999999999999,200.90000000000001,230.59999999999999,1,2.5,4.7000000000000002,8.4000000000000004,6.9000000000000004,19.899999999999999,37.700000000000003,50.100000000000001,0.55657999999999985,1.40767,2.6692499999999999,3.7618399999999999,49.426000000000002,193.50526139999999,366.3632614,506.1814104,1.242,2.222,5.4379999999999997,3,5,26.600000000000001,-0.29999999999999988,-0.40000000000000002,6.0999999999999996,-0.01,-0.050000000000000003,1.268,-8.7107109999999999,-16.510711000000001,-8.365596,,,,train_refcode::ASINIB,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00055_ASIVAB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,55,ASIVAB,0,7.2633000000000001,12.30048,11.92998,1.3514299999999999,0,1.351434204,4194.4899999999998,8431.5100000000002,0.72740000000000005,0,0,0.72740000000000005,2257.6599999999999,11591.299999999999,127.89879999999999,244.928,456.1952,525.63199999999995,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.111999999999998,34.054400000000001,43.099200000000003,3.6099999999999999,26.143999999999998,19.379999999999999,45.524000000000001,841,928,696,1624,4,4,8,16,32,48,80,1.9044000000000001,4.0296000000000003,4.2504,8.2799999999999976,-6.1600000000000001,-2.6000000000000001,-8.7599999999999998,84,92,176,8,4,12,2.6000000000000001,2.4399999999999999,5.04,274.87569999999999,558.83500000000004,879.95360000000005,1118.3389999999999,1201,2464,3698,4160,40,84,132,174,216,540,788,926,17.8536,41.9816,63.007599999999996,76.478200000000001,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0.89000000000000001,0.89000000000000001,1.78,2,2,4,-2,-2,-4,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,-6,-6,-12,9.2416,21.128,15.504,31.007999999999999,49,56,84,168,1,3,2,4,9,15,18,36,0.5625,1.1325000000000001,1.155,2.3100000000000001,54.759999999999998,150.32522800000001,167.24000000000001,334.48000000000002,2.1699999999999999,0.97999999999999998,1.96,13,2,4,4,0,0,0.73999999999999988,-0.040000000000000001,-0.080000000000000002,1.88578,-7.7999999999999998,-15.6,,,,train_refcode::ASIVAB,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00056_ATIBAG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,56,ATIBAG,1,3.8854299999999999,4.88713,4.88713,0.14651700000000001,0,0.14651636900000001,336.73399999999998,423.25400000000002,0.24149999999999991,0,0,0.24149999999999991,555.03099999999995,1752.6099999999999,752.90279999999984,1609.9200000000001,5284.8112000000001,7265.2799999999988,11436,33408,66688,97152,84,240,568,960,840,2784,5600,8448,62.994,200.07839999999999,424.84719999999999,691.68960000000004,2.4024999999999999,31.992000000000001,30.12166667,95.108000000000004,625,1200,2566.666667,2950,6,8.6666666669999977,20,36,96,204,252,1.9320999999999999,6.0881999999999996,11.574066670000001,17.291599999999999,-11.34,-6,-30.359999999999999,102,114,382,20,18,78,3.96,3.7200000000000002,15.359999999999999,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0.89000000000000001,1.24,0,2,7,0,-2,0,0,-0.040000000000000001,0.35999999999999988,0,-6,0.79288999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::ATIBAG,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00057_ATIBIO,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,57,ATIBIO,1,2.8862100000000002,4.2874699999999999,4.2627699999999997,0,0.043028799999999902,0.043028762999999901,0,0,0,132.87100000000001,0.0744999999999999,0.0744999999999999,0,1783.5,752.90279999999984,1609.9200000000001,5284.8112000000001,7265.2799999999988,11436,33408,66688,97152,84,240,568,960,840,2784,5600,8448,62.994,200.07839999999999,424.84719999999999,691.68960000000004,2.4024999999999999,31.992000000000001,30.12166667,86.505499999999998,625,1200,2566.666667,3250,6,8.6666666669999977,17,36,96,186,234,1.9320999999999999,6.0881999999999996,11.574066670000001,17.416699999999999,-11.34,-6,-29.460000000000001,102,114,295,20,21,63,3.96,3.7200000000000002,11.1,33.420949999999998,41.590499999999999,41.211199999999998,0,182,228,224,0,3.5,5,4,0,9,13,4,0,1.9551499999999999,2.8412999999999999,2.1899999999999999,0,11.833600000000001,8.7720000000000002,16.2196,0,64,48,88,0,1,1.5,0,1,2.5,1.5,0,0.53290000000000004,0.56210000000000004,0.81394999999999995,0,28.09,59.890000000000001,58.034999999999997,0,0.89000000000000001,0.44500000000000001,0,2,1,0,-1.5,0,0,-0.040000000000000001,-0.02,0,-6,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::ATIBIO,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00058_ATIBOU,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,58,ATIBOU,1,3.95303,4.7582399999999998,4.7582399999999998,0.1448869999999999,0,0.14488656899999991,339.02999999999997,418.54599999999999,0.2409,0,0,0.2409,563.697,1737.4200000000001,752.90279999999984,1609.9200000000001,5284.8112000000001,7265.2799999999988,11436,33408,66688,97152,84,240,568,960,840,2784,5600,8448,62.994,200.07839999999999,424.84719999999999,691.68960000000004,2.4024999999999999,31.992000000000001,30.12166667,95.108000000000004,625,1200,2566.666667,2950,6,8.6666666669999977,20,36,96,204,252,1.9320999999999999,6.0881999999999996,11.574066670000001,17.291599999999999,-11.34,-6,-30.359999999999999,102,114,382,20,18,78,3.96,3.7200000000000002,15.359999999999999,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0.89000000000000001,1.24,0,2,7,0,-2,0,0,-0.040000000000000001,0.35999999999999988,0,-6,0.79288999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::ATIBOU,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00059_ATIBUA,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,59,ATIBUA,1,3.7922899999999999,4.9297199999999997,4.9285800000000002,0.141544,0,0.14154433699999991,297.37400000000002,408.89100000000002,0.23719999999999991,0,0,0.23719999999999991,498.339,1723.8199999999999,752.90279999999984,1609.9200000000001,5284.8112000000001,7265.2799999999988,11436,33408,66688,97152,84,240,568,960,840,2784,5600,8448,62.994,200.07839999999999,424.84719999999999,691.68960000000004,2.4024999999999999,31.992000000000001,30.12166667,95.108000000000004,625,1200,2566.666667,2950,6,8.6666666669999977,20,36,96,204,252,1.9320999999999999,6.0881999999999996,11.574066670000001,17.291599999999999,-11.34,-6,-30.359999999999999,102,114,382,20,18,78,3.96,3.7200000000000002,15.359999999999999,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0.89000000000000001,1.24,0,2,7,0,-2,0,0,-0.040000000000000001,0.35999999999999988,0,-6,0.79288999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::ATIBUA,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00060_ATICEL,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,60,ATICEL,1,3.9194300000000002,4.9438000000000004,4.9438000000000004,0.15845400000000001,0,0.15845409399999991,382.90199999999999,457.738,0.25509999999999988,0,0,0.25509999999999988,616.44600000000003,1794.3499999999999,752.90279999999984,1609.9200000000001,5284.8112000000001,7265.2799999999988,11436,33408,66688,97152,84,240,568,960,840,2784,5600,8448,62.994,200.07839999999999,424.84719999999999,691.68960000000004,2.4024999999999999,31.992000000000001,30.12166667,95.108000000000004,625,1200,2566.666667,2950,6,8.6666666669999977,20,36,96,204,252,1.9320999999999999,6.0881999999999996,11.574066670000001,17.291599999999999,-11.34,-6,-30.359999999999999,102,114,382,20,18,78,3.96,3.7200000000000002,15.359999999999999,35.009700000000002,46.308,53.9392,0,165,204,160,0,4,6,6,0,12,18,6,0,1.7956000000000001,2.8182,2.1461999999999999,0,11.833600000000001,8.7720000000000002,19.401599999999998,0,64,48,72,0,1,2,0,1,3,2,0,0.53290000000000004,0.56210000000000004,0.80300000000000005,0,28.09,59.890000000000001,51.977682999999999,0,0.89000000000000001,1.24,0,2,7,0,-2,0,0,-0.040000000000000001,0.35999999999999988,0,-6,0.79288999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,train_refcode::ATICEL,unique_surrogate_due_to_missing_packaged_doi
mofsimplify_solvent_train_00061_ATOGEV,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,61,ATOGEV,0,4.3075000000000001,5.5548700000000002,5.5548700000000002,0.22276799999999991,0,0.22276753399999991,664.25099999999998,763.63099999999986,0.3604,0,0,0.3604,1074.6400000000001,2118.8400000000001,69.241299999999995,105.6768,170.91120000000001,180.8064,2056,2880,4368,2880,9,16,20,24,36,80,80,48,8.3421000000000003,13.8408,17.503599999999999,18.571200000000001,2.7225000000000001,22.704000000000001,14.454000000000001,59.927999999999997,900,960,1800,2040,4,4,12,16,32,64,80,1.7161,3.8252000000000002,5.5544000000000002,9.5892000000000017,-7.1600000000000001,-2.1600000000000001,-16.52,88,60,292,8,0,28,2.3199999999999998,1,8.4000000000000004,45.136899999999997,54.837600000000002,116.4096,0,418,750,432,0,5,8,12,0,20,32,12,0,2.8592,5.4272,4.8179999999999996,0,11.833600000000001,7.5335999999999999,31.235199999999999,0,64,120,136,0,1,3,0,1,4,3,0,0.53290000000000004,0.77380000000000004,1.3359000000000001,0,28.09,132.5,80.067683000000002,0,1.25,1.24,0,-7,7,0,-3,0,0,-0.33000000000000002,0.35999999999999988,0,-19.699999999999999,0.79288999999999987,0,4.7961,27.418800000000001,0,0,225,375,0,0,1,4,0,0,16,16,0,0,1.1235999999999999,2.7136,0,0,625,510.17775,0,0,-3.7599999999999998,0,0,35,0,0,12,0,0,1.6799999999999999,0,0,79.592889999999983,0,0,,,,train_refcode::ATOGEV,unique_surrogate_due_to_missing_packaged_doi
